@CO	shape:(13100, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271673
-3.736155662625862e-09	-19.405321596984756
-1.4845114090777933e-06	-13.420425242728863
-2.527586935863191e-07	-15.190830927260803
-1.0882617418328522e-08	-18.336070721104175
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271933
-6.836736093918105e-08	-16.49837798284286
-1.689469873444871e-07	-15.593684133067686
-3.6376457401843254e-13	-28.642177944629285
-6.6049943292512125e-12	-25.76010813010536
-2.7258454937673093e-09	-19.720422821979017
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642173384565847
-3.6376457401843254e-13	-28.64217795427197
-2.9659069644694114e-10	-21.940711179673222
-5.848614387238271e-08	-16.65447333049558
-3.6443070783320763e-13	-28.635432418776748
-3.6376457401843254e-13	-28.642177954271965
-1.217257239449765e-09	-20.526950165191042
-3.048264104410503e-06	-12.700939841759622
-7.059389184327358e-10	-21.07108667517223
-3.6376457401843254e-13	-28.64217792330006
-2.449942354543211e-08	-17.524624123494103
-3.640976409258201e-13	-28.63795221384178
-3.6376457401843254e-13	-28.64217795422725
-3.6376457401843254e-13	-28.64217794640639
-2.4126621319120467e-06	-12.934780920857616
-1.2199685706093533e-12	-27.420535153755388
-1.6621174991904297e-09	-20.21520123507033
-3.6376457401843254e-13	-28.64217795427197
-3.6398661862335757e-13	-28.641312734431786
-1.2841944174724063e-10	-22.77761238698102
-2.6580776468776435e-10	-22.046036131216315
-6.309892552902596e-09	-18.881217782956284
-3.6376457401843254e-13	-28.642053975540623
-3.6376457401843254e-13	-28.642177953662834
-3.6376457401843254e-13	-28.641698346731026
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64213404710565
-3.6376457401843254e-13	-28.64217790829837
-3.7575498268438423e-13	-28.136241039010073
-7.295599124823582e-10	-21.037764709261758
-3.655409308578328e-13	-28.636913754862995
-7.916619415571091e-09	-18.654367123785747
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954263225
-3.6376457401843254e-13	-28.64217787597458
-3.6376457401843254e-13	-28.636775150556396
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.7918048711429435e-09	-20.1397336868469
-3.6376457401843254e-13	-28.642177954271865
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642169363333586
-3.6387559632089506e-13	-28.4264573825902
-3.6376457401843254e-13	-28.64217795427197
-3.6454173013567015e-13	-27.975509282376585
-1.3116341346375293e-11	-25.050169579059272
-1.8577750449111363e-11	-24.738675717748755
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-9.466594175222554e-12	-25.317246115807638
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177938623206
-3.6376457401843254e-13	-28.64217795427197
-1.2899775692076787e-10	-22.76854957809163
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.681444038505788e-12	-26.32352885312312
-1.6615200604253033e-08	-17.91297614280796
-4.542477505253828e-13	-27.88698693668603
-3.663180869750704e-13	-27.778003031593823
-3.6376457401843254e-13	-28.64217795342411
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.633219126030447
-3.6376457401843254e-13	-28.64217795427197
-2.1837531782864517e-12	-27.161750040881742
-3.6376457401843254e-13	-28.64217247722285
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177951917475
-2.1837531782864517e-12	-27.180158228959566
-3.6376457401843254e-13	-28.64217795427175
-4.703554686569245e-06	-12.267194346877103
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.63647285619601
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642162135849578
-3.6376457401843254e-13	-28.64217795427197
-2.2207291561215925e-11	-24.561631370795723
-3.6376457401843254e-13	-28.641566937673982
-3.6376457401843254e-13	-28.64213080499795
-3.6376457401843254e-13	-28.642177954271965
-3.6376457401843254e-13	-28.64217795427197
-1.532141942206522e-07	-15.691424817866714
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.034500511451711e-11	-23.93611143510392
-1.369204399859214e-08	-18.10643025746472
-1.3951379990162494e-07	-15.78510610518864
-6.513559136500646e-10	-21.153113846064407
-3.6387559632089506e-13	-28.64188396427108
-7.818055781094735e-07	-14.061659351734823
-3.6376457401843254e-13	-28.64217795427197
-7.646494548652072e-12	-25.592327587259035
-3.6376457401843254e-13	-28.64217795427197
-4.6420894905807586e-10	-21.489615212399254
-7.066741636307938e-11	-23.361704419780995
-3.6376457401843254e-13	-28.64217795427197
-1.5468973211807402e-06	-13.379259998614918
-1.1262490939856207e-11	-25.141822096384647
-8.74759657987223e-07	-13.949316414392383
-6.610647403371139e-07	-14.22941437133082
-1.2427926787128563e-06	-13.59814969006217
-1.1128543579430605e-06	-13.7085825515158
-6.373889497868213e-07	-14.265885089215086
-20.95821098132129	-7.903162013711551e-10
-3.6376457401843254e-13	-28.64217795427197
-3.961933133234119e-07	-14.74136378225995
-1.1027345703240599e-11	-25.211633268805425
-7.779983351996478e-08	-16.3691299774692
-3.6376457401843254e-13	-28.64216666894358
-3.6398661862335757e-13	-28.218056256477524
-3.6376457401843254e-13	-28.642060294962256
-3.6376457401843254e-13	-28.64217795427186
-3.6376457401843254e-13	-28.642176008695266
-1.7926960083070043e-08	-17.836978382586693
-3.6376457401843254e-13	-28.64214969690802
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.4392320668576986e-11	-24.982155823276493
-1.1813333158916528e-06	-13.648867535795251
-2.749599992135643e-10	-22.01707378531042
-3.234132245344412e-08	-17.246929020020744
-4.0379311005978025e-11	-23.914475260339305
-2.3761648482167885e-08	-17.55519196917505
-9.112433030367129e-12	-25.419850165645258
-6.806350557053698e-07	-14.200239094004294
-1.8708923299470825e-12	-27.004146259511263
-5.027106680932647e-08	-16.805850150863805
-2.6210019060668444e-07	-15.15453752748028
-2.4606301291529853e-06	-12.915094404850812
-5.9167369337309594e-09	-18.94548165549688
-1.1490965721283608e-05	-11.373955127932485
-3.6376457401843254e-13	-28.64217676098469
-1.3792363179332412e-07	-15.796560963832432
-5.703913232291136e-07	-14.376942352845235
-9.6219094072314e-06	-11.551472643818858
-7.412126468153701e-12	-25.62629089236755
-1.863776283306251e-08	-17.79807580139322
-2.5759043398299042e-08	-17.474470416351476
-4.55802062759858e-13	-28.416115316749384
-4.742478632024927e-11	-23.769657056747274
-2.7502672361734426e-10	-22.013277268148776
-2.1601513475189016e-06	-13.045333528864973
-1.4527148716803051e-05	-11.139498646800348
-3.643196855307451e-13	-28.640556379915814
-1.1179062489485858e-05	-11.401473587358357
-3.6376457401843254e-13	-28.64217795427197
-1.4545386546882533e-06	-13.440822783953386
-3.7998867311039852e-06	-12.480541178052896
-2.7321794826562495e-10	-22.017921051567853
-1.4329112537347921e-05	-11.153224443636445
-4.691247390553599e-13	-28.387830079713112
-9.243847545747919e-07	-13.894137142625965
-2.716412696057713e-06	-12.816199498423272
-2.2766584534261725e-07	-15.295388940347626
-1.1650418433872822e-06	-13.662753756359596
-1.5506039824919604e-06	-13.376867089809425
-1.6710741296277476e-07	-15.60463117837061
-2.4298416044232773e-06	-12.927685581953595
-1.9681450913466847e-10	-22.349884976790772
-1.5473600406545884e-07	-15.681542816798887
-1.4194338303796794e-05	-11.16267442394108
-3.642086632282826e-13	-28.64087929765748
-1.0471058958794188e-07	-16.072063588856857
-3.874043483509393e-06	-12.461213858688282
-3.35051592026403e-09	-19.514213165572695
-9.177165638529772e-09	-18.50647120875013
-3.942689801694765e-06	-12.443649360709589
-3.467357789777026e-09	-19.480082690826798
-9.56370947713392e-07	-13.860119735336283
-2.2675264069182965e-06	-12.99682211701353
-2.386200196879962e-07	-15.248391722677296
-5.5459390579937207e-08	-16.707628815978815
-1.8379047340144616e-06	-13.206884963706653
-2.845120877614793e-06	-12.769906402121261
-1.5068153270125784e-06	-13.40551294259719
-4.765182692878511e-11	-23.770118557432657
-2.7644497802015167e-11	-24.304498080799345
-1.3568670576002972e-08	-18.115509303956777
-9.280116202714517e-07	-13.89022187883836
-9.495110253610051e-11	-23.082390642544933
-2.0890935650830222e-06	-13.078781579183412
-1.1408701205972704e-09	-20.591591094894316
-1.289896404688129e-07	-15.863538457990831
-1.1187328841089084e-11	-25.202999658224066
-6.754835804534398e-06	-11.905255340056707
-3.6387559632089506e-13	-28.641688764169764
-3.6376457401843254e-13	-28.64217795427197
-2.0341793249833984e-09	-20.013369183397963
-1.7256020203304523e-06	-13.26993507971428
-1.8566528282026873e-06	-13.196736115096769
-3.6376457401843254e-13	-28.642173707284226
-2.8066715618280114e-11	-24.321806331598786
-1.4871672188165874e-07	-15.72121952247608
-2.484729447194134e-07	-15.207931494941535
-3.6454173013567015e-13	-28.63992286842148
-1.5708422979043846e-07	-15.666482484889045
-1.5633546087134853e-06	-13.368677241140269
-4.379765877748909e-08	-16.94369025923833
-1.449767696393156e-06	-13.444107969528506
-3.0959196317681403e-10	-21.894480218584444
-1.6015846713846038e-06	-13.34451742043454
-2.1598653476839758e-08	-17.65063668750413
-2.792478437929624e-07	-15.091165397819495
-1.4572734919338082e-06	-13.438944293786763
-1.4816400273343078e-08	-18.027501862518328
-3.463573822193311e-08	-17.178387580267177
-1.512633840017319e-06	-13.4016589844359
-2.1525303948721763e-06	-13.04886726167827
-3.856220898157403e-11	-23.988279948739464
-8.864847065859216e-07	-13.936002121025979
-1.315182529937342e-06	-13.54153538053881
-1.8894750165032725e-06	-13.17921212594691
-3.3776086927339577e-09	-19.506074781011336
-1.093208856772776e-11	-25.230053158459867
-2.8422454593779456e-06	-12.770917766866292
-3.6376457401843254e-13	-28.64217795427197
-4.691989574645561e-10	-21.479659057711018
-3.779984914020762e-05	-10.183224350973445
-3.6376457401843254e-13	-28.64217795427197
-4.993228053251642e-13	-28.281073776757438
-2.3600491666497803e-07	-15.25941110739247
-7.600094831250459e-09	-18.695201612115948
-6.33171627906215e-08	-16.575109204316362
-1.9051706884876118e-06	-13.170939723722613
-3.6376457401843254e-13	-28.64217790570054
-3.869682352330983e-13	-28.575510154908528
-1.7077354508288067e-06	-13.28034323099029
-1.1495987495280247e-10	-22.892141081476023
-1.6178318124060453e-07	-15.637005402788924
-1.2629189075075153e-06	-13.582085096496511
-3.012869395635498e-07	-15.015204639195522
-5.1836590575504715e-11	-23.690671696132522
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.62803883667368
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271684
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.004185871764321e-12	-26.393960814208494
-3.6376457401843254e-13	-28.628075059172147
-3.6376457401843254e-13	-28.64217795427197
-8.129602546702586e-11	-23.222562439265463
-1.1380342279654343e-08	-18.29142233471369
-3.7315955880856677e-10	-21.707469809166785
-3.6376457401843254e-13	-28.64217795427196
-3.6376457401843254e-13	-28.64217795427197
-8.835019438269143e-09	-18.544474692283632
-3.648747970430577e-13	-28.639060478869244
-6.232876270662047e-09	-18.8934931666447
-1.6714685191487888e-11	-24.762192516825152
-2.334375947266043e-06	-12.967767221496947
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954257704
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64216463350685
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642175271076486
-1.0458547344827096e-07	-16.07326068940167
-2.439499158235492e-10	-22.136686928892313
-1.6036560968046842e-11	-24.89622509954001
-1.1517065079402755e-11	-25.16769640945148
-7.896405751495195e-12	-25.54658961193366
-1.9699529135719374e-07	-15.440084278615842
-2.0876112505341382e-09	-19.987466171789375
-3.6376457401843254e-13	-28.64217795419957
-5.497230448625601e-11	-23.624488154459325
-3.6376457401843254e-13	-28.64217795328154
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.8798623768745415e-10	-22.396833757856054
-3.6376457401843254e-13	-28.642177954270572
-3.6376457401843254e-13	-28.64217795427196
-3.6376457401843254e-13	-28.642167518210748
-3.6376457401843254e-13	-28.642172303576228
-7.40528074028024e-07	-14.115902694609321
-3.906075823900679e-08	-17.058139484815168
-1.2080464961705673e-09	-20.534360949002888
-3.6376457401843254e-13	-28.64217787824986
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.423702961018662
-3.6387559632089506e-13	-28.641851285402232
-6.467579077296115e-07	-14.251294933388865
-4.757021054846433e-09	-19.16362806382849
-5.278706916023168e-10	-21.363586591460823
-1.234974328911953e-07	-15.907050659596454
-1.6982901157591712e-07	-15.588472943566078
-3.8955610787150263e-07	-14.758259350515234
-1.85226223248236e-10	-22.40479522468468
-3.4662828163334325e-12	-26.16627964302979
-3.640976409258201e-13	-28.641198442235492
-3.674189791302851e-08	-17.119368398818636
-4.5386251340540085e-07	-14.60547118847125
-1.1772910762930522e-07	-15.954878632762844
-6.6979664716249054e-06	-11.913709873741645
-3.6609604237014537e-13	-28.63587536779215
-1.4808648252095935e-08	-18.028096676602143
-3.3685493283641676e-10	-21.81220225990319
-5.934366886783948e-10	-21.24394776065426
-3.6376457401843254e-13	-28.64217795427196
-7.137728130768295e-09	-18.75794033249524
-1.6957973969500273e-08	-17.892557405668285
-4.2808781404723995e-06	-12.361354450485974
-9.652334487242342e-12	-25.362184573334762
-1.2687174335002105e-06	-13.577504339552913
-9.20874487775336e-13	-27.713307745578582
-4.6249947925347534e-06	-12.284037576340882
-3.7320146972774637e-13	-28.616491875802563
-1.2111025989303137e-06	-13.623980515468956
-1.0385747649110932e-06	-13.777661747769681
-7.149281167073696e-13	-27.96632270781253
-2.4172215111195605e-06	-12.932893077210558
-3.6376457401843254e-13	-28.64217795427197
-1.4930223724007874e-11	-24.967116585446412
-3.6376457401843254e-13	-28.64217793912316
-3.6376457401843254e-13	-28.64217795427197
-1.115540370022483e-06	-13.7061718899127
-2.0238076198220156e-07	-15.413113496864115
-8.326027537974845e-07	-13.998710238617148
-4.2581829057253273e-07	-14.669254335961073
-9.162255056316404e-07	-13.903004527415195
-3.480262847355142e-07	-14.870987401309375
-1.5209908194036004e-07	-15.698734804980194
-3.650297690949156e-06	-12.52070362612818
-3.6376457401843254e-13	-28.6421779402445
-1.3881087457812136e-06	-13.48756936808552
-1.4787562041929103e-05	-11.121731557609298
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177914216575
-3.7614604042612854e-08	-17.095867710148063
-4.3703929364369287e-13	-28.38306105696711
-5.430655924953953e-13	-28.226496855466657
-1.8281003377196292e-06	-13.212233848095332
-4.145840615255025e-09	-19.301287345337215
-1.1487833038725803e-06	-13.676807770063023
-2.628333244936165e-07	-15.151747689817565
-2.764170087266038e-08	-17.403959844412473
-3.07277055466848e-08	-17.29810855676581
-1.537364680004316e-11	-24.949399566118814
-3.740896481474465e-13	-28.47935191540202
-3.6376457401843254e-13	-28.64217795427197
-3.642086632282826e-13	-27.739834478648564
-3.6376457401843254e-13	-28.642177943276344
-3.6376457401843254e-13	-28.64217795427197
-4.716782520119978e-13	-28.368078481828206
-1.7000660016419644e-06	-13.284844460189358
-1.8118041528181195e-07	-15.523771671798697
-3.6376457401843254e-13	-28.642177873932887
-3.6376457401843254e-13	-28.642177952778162
-3.6376457401843254e-13	-28.642177954085806
-3.6376457401843254e-13	-28.64217795427197
-2.997303382945571e-05	-10.415227427416074
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.637996072055845
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6398661862335757e-13	-28.641340608648886
-7.067824250861499e-07	-14.162544048708925
-3.955659960697133e-08	-17.045518258995617
-3.6376457401843254e-13	-28.64217795427197
-1.5027272204370945e-09	-20.316481429870873
-2.1397540254652903e-06	-13.054821047845195
-2.413289705294197e-07	-15.23710355736637
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.054544366389635e-08	-16.800384716876614
-6.918725575233431e-07	-14.183864023807043
-9.901272242651693e-07	-13.825433208729022
-1.0846070866099566e-05	-11.431713097928979
-3.6376457401843254e-13	-28.642177923255847
-0.0007665705291509672	-7.173967109771426
